Id,SalePrice
2851,223014.264178099
2852,223014.264178099
2853,223014.264178099
2854,183175.394759539
2855,223014.264178099
2856,223014.264178099
2857,223014.264178099
2858,223014.264178099
2859,95393.4364786658
2860,183175.394759539
2861,151440.74478473
2862,223014.264178099
2863,183175.394759539
2864,223014.264178099
2865,183175.394759539
2866,223014.264178099
2867,87289.2170349142
2868,199383.833647042
2869,103497.655922417
2870,111601.875366169
2871,111601.875366169
2872,40028.3559727996
2873,87289.2170349142
2874,143336.525340978
2875,175071.175315787
2876,198701.605846844
2877,158862.736428284
2878,198701.605846844
2879,143336.525340978
2880,151440.74478473
2881,183175.394759539
2882,135232.305897226
2883,206805.825290596
2884,206805.825290596
2885,166966.955872035
2886,127128.086453475
2887,135232.305897226
2888,166966.955872035
2889,111601.875366169
2890,95393.4364786658
2891,183175.394759539
2892,63658.7865038569
2893,135232.305897226
2894,63658.7865038569
2895,262853.13359666
2896,262853.13359666
2897,175071.175315787
2898,183175.394759539
2899,262853.13359666
2900,175071.175315787
2901,183175.394759539
2902,183175.394759539
2903,262853.13359666
2904,302692.00301522
2905,189.486554239029
2906,223014.264178099
2907,135232.305897226
2908,127128.086453475
2909,143336.525340978
2910,95393.4364786658
2911,111601.875366169
2912,143336.525340978
2913,103497.655922417
2914,103497.655922417
2915,87289.2170349142
2916,103497.655922417
2917,127128.086453475
2918,143336.525340978
2919,223014.264178099
